pad,x,y,scale,direction,cobo,asad,aget,channel,cy,cx
5480,-105.52705,-10.626641,0.5,1,4,1,1,64,105.52705,9.918198300376014
5481,-105.52705,-14.877297,0.5,0,4,1,0,63,105.52705,15.585739699623986
5482,-103.07294,-14.877297,0.5,1,4,1,0,61,103.07294,14.168854300376015
5483,-103.07294,-10.626641,0.5,0,4,1,1,66,103.07294,11.335083699623985
5484,-100.61882,-14.877297,0.5,0,4,1,0,9,100.61882,15.585739699623986
5485,-100.61882,-10.626641,0.5,1,4,1,0,0,100.61882,9.918198300376014
5486,-98.164703,-10.626641,0.5,0,4,1,0,67,98.164703,11.335083699623985
5487,-98.164703,-14.877297,0.5,1,4,1,0,7,98.164703,14.168854300376015
5488,-95.710587,-10.626641,0.5,1,4,1,0,59,95.710587,9.918198300376014
5489,-95.710587,-14.877297,0.5,0,4,1,0,5,95.710587,15.585739699623986
5490,-93.25647,-14.877297,0.5,1,4,1,0,3,93.25647,14.168854300376015
5491,-93.25647,-10.626641,0.5,0,4,1,0,14,93.25647,11.335083699623985
5492,-90.802353,-14.877297,0.5,0,4,1,0,1,90.802353,15.585739699623986
5493,-90.802353,-10.626641,0.5,1,4,1,0,12,90.802353,9.918198300376014
5494,-88.348236,-10.626641,0.5,0,4,1,1,61,88.348236,11.335083699623985
5495,-88.348236,-14.877297,0.5,1,4,1,1,67,88.348236,14.168854300376015
5496,-85.894112,-10.626641,0.5,1,4,1,1,48,85.894112,9.918198300376014
5497,-85.894112,-14.877297,0.5,0,4,1,1,54,85.894112,15.585739699623986
5498,-83.439995,-14.877297,0.5,1,4,1,1,39,83.439995,14.168854300376015
5499,-83.439995,-10.626641,0.5,0,4,1,1,31,83.439995,11.335083699623985
5500,-80.985878,-14.877297,0.5,0,4,1,1,9,80.985878,15.585739699623986
5501,-80.985878,-10.626641,0.5,1,4,1,1,16,80.985878,9.918198300376014
5502,-78.531761,-10.626641,0.5,0,4,1,1,23,78.531761,11.335083699623985
5503,-78.531761,-14.877297,0.5,1,4,1,1,1,78.531761,14.168854300376015
5504,-76.077644,-10.626641,0.5,1,4,1,1,25,76.077644,9.918198300376014
5505,-76.077644,-14.877297,0.5,0,4,1,2,67,76.077644,15.585739699623986
5506,-73.623528,-14.877297,0.5,1,4,1,3,47,73.623528,14.168854300376015
5507,-73.623528,-10.626641,0.5,0,4,1,1,7,73.623528,11.335083699623985
5508,-71.169411,-14.877297,0.5,0,4,1,3,38,71.169411,15.585739699623986
5509,-71.169411,-10.626641,0.5,1,4,1,1,5,71.169411,9.918198300376014
5510,-68.715294,-10.626641,0.5,0,4,1,2,65,68.715294,11.335083699623985
5511,-68.715294,-14.877297,0.5,1,4,1,3,13,68.715294,14.168854300376015
5512,-66.261177,-10.626641,0.5,1,4,1,2,6,66.261177,9.918198300376014
5513,-66.261177,-14.877297,0.5,0,4,1,3,19,66.261177,15.585739699623986
5514,-63.807056,-14.877297,0.5,1,4,1,3,26,63.807056,14.168854300376015
5515,-63.807056,-10.626641,0.5,0,4,1,3,64,63.807056,11.335083699623985
5516,-61.35294,-14.877297,0.5,0,4,1,3,30,61.35294,15.585739699623986
5517,-61.35294,-10.626641,0.5,1,4,1,3,55,61.35294,9.918198300376014
5518,-58.898823,-10.626641,0.5,0,4,1,3,51,58.898823,11.335083699623985
5519,-58.898823,-14.877297,0.5,1,4,1,3,29,58.898823,14.168854300376015
5520,-56.444706,-10.626641,0.5,1,4,1,3,33,56.444706,9.918198300376014
5521,-56.444706,-14.877297,0.5,0,4,1,3,7,56.444706,15.585739699623986
5522,-53.990585,-14.877297,0.5,1,4,1,3,48,53.990585,14.168854300376015
5523,-53.990585,-10.626641,0.5,0,4,1,3,25,53.990585,11.335083699623985
5524,-51.536469,-14.877297,0.5,0,4,1,3,54,51.536469,15.585739699623986
5525,-51.536469,-10.626641,0.5,1,4,1,3,18,51.536469,9.918198300376014
5526,-49.082352,-10.626641,0.5,0,4,1,3,14,49.082352,11.335083699623985
5527,-49.082352,-14.877297,0.5,1,4,1,3,67,49.082352,14.168854300376015
5528,-46.628235,-10.626641,0.5,1,4,1,3,12,46.628235,9.918198300376014
5529,-46.628235,-14.877297,0.5,0,4,0,2,16,46.628235,15.585739699623986
5530,-44.174118,-14.877297,0.5,1,4,0,2,23,44.174118,14.168854300376015
5531,-44.174118,-10.626641,0.5,0,2,0,2,50,44.174118,11.335083699623985
5532,-41.719997,-14.877297,0.5,0,4,0,2,31,41.719997,15.585739699623986
5533,-41.719997,-10.626641,0.5,1,2,0,2,39,41.719997,9.918198300376014
5534,-39.265881,-10.626641,0.5,0,2,0,2,33,39.265881,11.335083699623985
5535,-39.265881,-14.877297,0.5,1,4,0,2,33,39.265881,14.168854300376015
5536,-36.811764,-10.626641,0.5,1,2,0,2,52,36.811764,9.918198300376014
5537,-36.811764,-14.877297,0.5,0,4,0,1,0,36.811764,15.585739699623986
5538,-34.357647,-14.877297,0.5,1,4,0,1,15,34.357647,14.168854300376015
5539,-34.357647,-10.626641,0.5,0,2,0,2,57,34.357647,11.335083699623985
5540,-31.903528,-14.877297,0.5,0,4,0,1,17,31.903528,15.585739699623986
5541,-31.903528,-10.626641,0.5,1,4,0,2,53,31.903528,9.918198300376014
5542,-29.449411,-10.626641,0.5,0,4,0,2,58,29.449411,11.335083699623985
5543,-29.449411,-14.877297,0.5,1,4,0,1,19,29.449411,14.168854300376015
5544,-26.995293,-10.626641,0.5,1,4,0,1,2,26.995293,9.918198300376014
5545,-26.995293,-14.877297,0.5,0,4,0,2,51,26.995293,15.585739699623986
5546,-24.541176,-14.877297,0.5,1,4,0,1,35,24.541176,14.168854300376015
5547,-24.541176,-10.626641,0.5,0,4,0,1,4,24.541176,11.335083699623985
5548,-22.087059,-14.877297,0.5,0,4,0,1,39,22.087059,15.585739699623986
5549,-22.087059,-10.626641,0.5,1,4,0,0,8,22.087059,9.918198300376014
5550,-19.63294,-10.626641,0.5,0,4,0,0,10,19.63294,11.335083699623985
5551,-19.63294,-14.877297,0.5,1,4,0,1,41,19.63294,14.168854300376015
5552,-17.178823,-10.626641,0.5,1,4,0,0,13,17.178823,9.918198300376014
5553,-17.178823,-14.877297,0.5,0,4,0,1,43,17.178823,15.585739699623986
5554,-14.724706,-14.877297,0.5,1,1,3,3,62,14.724706,14.168854300376015
5555,-14.724706,-10.626641,0.5,0,4,0,1,46,14.724706,11.335083699623985
5556,-12.270588,-14.877297,0.5,0,1,3,3,9,12.270588,15.585739699623986
5557,-12.270588,-10.626641,0.5,1,4,0,1,48,12.270588,9.918198300376014
5558,-9.8164701,-10.626641,0.5,0,4,0,1,50,9.8164701,11.335083699623985
5559,-9.8164701,-14.877297,0.5,1,1,2,3,47,9.8164701,14.168854300376015
5560,-7.3623528,-10.626641,0.5,1,1,2,2,34,7.3623528,9.918198300376014
5561,-7.3623528,-14.877297,0.5,0,1,2,3,49,7.3623528,15.585739699623986
5562,-4.9082351,-14.877297,0.5,1,1,2,3,51,4.9082351,14.168854300376015
5563,-4.9082351,-10.626641,0.5,0,1,2,2,32,4.9082351,11.335083699623985
5564,-2.4541175,-14.877297,0.5,0,1,2,3,55,2.4541175,15.585739699623986
5565,-2.4541175,-10.626641,0.5,1,1,2,2,28,2.4541175,9.918198300376014
5566,0.0,-10.626641,0.5,0,1,1,3,61,-0.0,11.335083699623985
5567,0.0,-14.877297,0.5,1,1,2,3,62,-0.0,14.168854300376015
5568,2.4541175,-10.626641,0.5,1,1,1,2,27,-2.4541175,9.918198300376014
5569,2.4541175,-14.877297,0.5,0,1,1,3,54,-2.4541175,15.585739699623986
5570,4.9082351,-14.877297,0.5,1,1,1,3,50,-4.9082351,14.168854300376015
5571,4.9082351,-10.626641,0.5,0,1,1,2,31,-4.9082351,11.335083699623985
5572,7.3623528,-14.877297,0.5,0,1,1,3,48,-7.3623528,15.585739699623986
5573,7.3623528,-10.626641,0.5,1,1,1,2,33,-7.3623528,9.918198300376014
5574,9.8164701,-10.626641,0.5,0,3,1,1,51,-9.8164701,11.335083699623985
5575,9.8164701,-14.877297,0.5,1,1,1,3,46,-9.8164701,14.168854300376015
5576,12.270588,-10.626641,0.5,1,3,1,1,49,-12.270588,9.918198300376014
5577,12.270588,-14.877297,0.5,0,1,0,3,10,-12.270588,15.585739699623986
5578,14.724706,-14.877297,0.5,1,1,0,3,61,-14.724706,14.168854300376015
5579,14.724706,-10.626641,0.5,0,3,1,1,47,-14.724706,11.335083699623985
5580,17.178823,-14.877297,0.5,0,3,1,1,44,-17.178823,15.585739699623986
5581,17.178823,-10.626641,0.5,1,3,1,0,12,-17.178823,9.918198300376014
5582,19.63294,-10.626641,0.5,0,3,1,0,9,-19.63294,11.335083699623985
5583,19.63294,-14.877297,0.5,1,3,1,1,42,-19.63294,14.168854300376015
5584,22.087059,-10.626641,0.5,1,3,1,0,7,-22.087059,9.918198300376014
5585,22.087059,-14.877297,0.5,0,3,1,1,40,-22.087059,15.585739699623986
5586,24.541176,-14.877297,0.5,1,3,1,1,36,-24.541176,14.168854300376015
5587,24.541176,-10.626641,0.5,0,3,1,1,3,-24.541176,11.335083699623985
5588,26.995293,-14.877297,0.5,0,3,1,2,50,-26.995293,15.585739699623986
5589,26.995293,-10.626641,0.5,1,3,1,1,1,-26.995293,9.918198300376014
5590,29.449411,-10.626641,0.5,0,3,1,2,57,-29.449411,11.335083699623985
5591,29.449411,-14.877297,0.5,1,3,1,1,18,-29.449411,14.168854300376015
5592,31.903528,-10.626641,0.5,1,3,1,2,52,-31.903528,9.918198300376014
5593,31.903528,-14.877297,0.5,0,3,1,1,16,-31.903528,15.585739699623986
5594,34.357647,-14.877297,0.5,1,3,1,1,14,-34.357647,14.168854300376015
5595,34.357647,-10.626641,0.5,0,0,3,2,58,-34.357647,11.335083699623985
5596,36.811764,-14.877297,0.5,0,3,1,2,67,-36.811764,15.585739699623986
5597,36.811764,-10.626641,0.5,1,0,3,2,53,-36.811764,9.918198300376014
5598,39.265881,-10.626641,0.5,0,0,3,2,34,-39.265881,11.335083699623985
5599,39.265881,-14.877297,0.5,1,3,1,2,34,-39.265881,14.168854300376015
5600,41.719997,-10.626641,0.5,1,0,3,2,40,-41.719997,9.918198300376014
5601,41.719997,-14.877297,0.5,0,3,1,2,32,-41.719997,15.585739699623986
5602,44.174118,-14.877297,0.5,1,3,1,2,24,-44.174118,14.168854300376015
5603,44.174118,-10.626641,0.5,0,0,3,2,51,-44.174118,11.335083699623985
5604,46.628235,-14.877297,0.5,0,3,1,2,17,-46.628235,15.585739699623986
5605,46.628235,-10.626641,0.5,1,3,0,3,13,-46.628235,9.918198300376014
5606,49.082352,-10.626641,0.5,0,3,0,3,15,-49.082352,11.335083699623985
5607,49.082352,-14.877297,0.5,1,3,0,2,0,-49.082352,14.168854300376015
5608,51.536469,-10.626641,0.5,1,3,0,3,19,-51.536469,9.918198300376014
5609,51.536469,-14.877297,0.5,0,3,0,3,55,-51.536469,15.585739699623986
5610,53.990585,-14.877297,0.5,1,3,0,3,49,-53.990585,14.168854300376015
5611,53.990585,-10.626641,0.5,0,3,0,3,26,-53.990585,11.335083699623985
5612,56.444706,-14.877297,0.5,0,3,0,3,8,-56.444706,15.585739699623986
5613,56.444706,-10.626641,0.5,1,3,0,3,34,-56.444706,9.918198300376014
5614,58.898823,-10.626641,0.5,0,3,0,3,50,-58.898823,11.335083699623985
5615,58.898823,-14.877297,0.5,1,3,0,3,30,-58.898823,14.168854300376015
5616,61.35294,-10.626641,0.5,1,3,0,3,54,-61.35294,9.918198300376014
5617,61.35294,-14.877297,0.5,0,3,0,3,29,-61.35294,15.585739699623986
5618,63.807056,-14.877297,0.5,1,3,0,3,25,-63.807056,14.168854300376015
5619,63.807056,-10.626641,0.5,0,3,0,3,63,-63.807056,11.335083699623985
5620,66.261177,-14.877297,0.5,0,3,0,3,18,-66.261177,15.585739699623986
5621,66.261177,-10.626641,0.5,1,3,0,2,5,-66.261177,9.918198300376014
5622,68.715294,-10.626641,0.5,0,3,0,2,66,-68.715294,11.335083699623985
5623,68.715294,-14.877297,0.5,1,3,0,3,12,-68.715294,14.168854300376015
5624,71.169411,-10.626641,0.5,1,3,0,1,6,-71.169411,9.918198300376014
5625,71.169411,-14.877297,0.5,0,3,0,3,37,-71.169411,15.585739699623986
5626,73.623528,-14.877297,0.5,1,3,0,3,46,-73.623528,14.168854300376015
5627,73.623528,-10.626641,0.5,0,3,0,1,8,-73.623528,11.335083699623985
5628,76.077644,-14.877297,0.5,0,3,0,1,0,-76.077644,15.585739699623986
5629,76.077644,-10.626641,0.5,1,3,0,1,26,-76.077644,9.918198300376014
5630,78.531761,-10.626641,0.5,0,3,0,1,24,-78.531761,11.335083699623985
5631,78.531761,-14.877297,0.5,1,3,0,1,2,-78.531761,14.168854300376015
5632,80.985878,-10.626641,0.5,1,3,0,1,17,-80.985878,9.918198300376014
5633,80.985878,-14.877297,0.5,0,3,0,1,9,-80.985878,15.585739699623986
5634,83.439995,-14.877297,0.5,1,3,0,1,40,-83.439995,14.168854300376015
5635,83.439995,-10.626641,0.5,0,3,0,1,32,-83.439995,11.335083699623985
5636,85.894112,-14.877297,0.5,0,3,0,1,55,-85.894112,15.585739699623986
5637,85.894112,-10.626641,0.5,1,3,0,1,49,-85.894112,9.918198300376014
5638,88.348236,-10.626641,0.5,0,3,0,1,62,-88.348236,11.335083699623985
5639,88.348236,-14.877297,0.5,1,3,0,0,0,-88.348236,14.168854300376015
5640,90.802353,-10.626641,0.5,1,3,0,0,13,-90.802353,9.918198300376014
5641,90.802353,-14.877297,0.5,0,3,0,0,2,-90.802353,15.585739699623986
5642,93.25647,-14.877297,0.5,1,3,0,0,4,-93.25647,14.168854300376015
5643,93.25647,-10.626641,0.5,0,3,0,0,15,-93.25647,11.335083699623985
5644,95.710587,-14.877297,0.5,0,3,0,0,6,-95.710587,15.585739699623986
5645,95.710587,-10.626641,0.5,1,3,0,0,60,-95.710587,9.918198300376014
5646,98.164703,-10.626641,0.5,0,3,0,0,67,-98.164703,11.335083699623985
5647,98.164703,-14.877297,0.5,1,3,0,0,8,-98.164703,14.168854300376015
5648,100.61882,-10.626641,0.5,1,3,0,1,67,-100.61882,9.918198300376014
5649,100.61882,-14.877297,0.5,0,3,0,0,10,-100.61882,15.585739699623986
5650,103.07294,-14.877297,0.5,1,3,0,0,62,-103.07294,14.168854300376015
5651,103.07294,-10.626641,0.5,0,3,0,1,65,-103.07294,11.335083699623985
5652,105.52705,-14.877297,0.5,0,3,0,0,64,-105.52705,15.585739699623986
5653,105.52705,-10.626641,0.5,1,3,0,1,63,-105.52705,9.918198300376014
5654,107.98117,-10.626641,0.5,0,3,0,1,61,-107.98117,11.335083699623985
5655,107.98117,-14.877297,0.5,1,3,0,0,9,-107.98117,14.168854300376015
5656,110.43529,-10.626641,0.5,1,3,0,1,59,-110.43529,9.918198300376014
5657,110.43529,-14.877297,0.5,0,3,0,0,5,-110.43529,15.585739699623986
5658,112.88941,-14.877297,0.5,1,3,0,0,1,-112.88941,14.168854300376015
5659,112.88941,-10.626641,0.5,0,3,0,0,42,-112.88941,11.335083699623985
5660,115.34353,-14.877297,0.5,0,3,0,0,31,-115.34353,15.585739699623986
5661,115.34353,-10.626641,0.5,1,3,0,0,55,-115.34353,9.918198300376014
5662,117.79765,-10.626641,0.5,0,3,0,1,35,-117.79765,11.335083699623985
5663,117.79765,-14.877297,0.5,1,3,0,0,39,-117.79765,14.168854300376015
5664,120.25176,-10.626641,0.5,1,6,0,3,28,-120.25176,9.918198300376014
5665,120.25176,-14.877297,0.5,0,3,0,0,17,-120.25176,15.585739699623986
5666,122.70588,-14.877297,0.5,1,3,0,0,26,-122.70588,14.168854300376015
5667,122.70588,-10.626641,0.5,0,6,0,3,36,-122.70588,11.335083699623985
5668,125.16,-14.877297,0.5,0,3,0,0,32,-125.16,15.585739699623986
5669,125.16,-10.626641,0.5,1,6,0,3,42,-125.16,9.918198300376014
5670,127.61411,-10.626641,0.5,0,6,0,3,47,-127.61411,11.335083699623985
5671,127.61411,-14.877297,0.5,1,3,0,0,40,-127.61411,14.168854300376015
5672,130.06824,-10.626641,0.5,1,6,0,3,51,-130.06824,9.918198300376014
5673,130.06824,-14.877297,0.5,0,3,0,0,53,-130.06824,15.585739699623986
5674,132.52235,-14.877297,0.5,1,6,1,3,25,-132.52235,14.168854300376015
5675,132.52235,-10.626641,0.5,0,6,1,3,7,-132.52235,11.335083699623985
5676,134.97647,-14.877297,0.5,0,3,0,1,46,-134.97647,15.585739699623986
5677,134.97647,-10.626641,0.5,1,6,1,3,12,-134.97647,9.918198300376014
5678,137.43059,-10.626641,0.5,0,6,1,3,16,-137.43059,11.335083699623985
5679,137.43059,-14.877297,0.5,1,6,1,3,33,-137.43059,14.168854300376015
5680,139.8847,-10.626641,0.5,1,6,1,3,42,-139.8847,9.918198300376014
5681,139.8847,-14.877297,0.5,0,6,1,3,39,-139.8847,15.585739699623986
5682,142.33882,-14.877297,0.5,1,6,1,3,43,-142.33882,14.168854300376015
5683,142.33882,-10.626641,0.5,0,6,1,3,47,-142.33882,11.335083699623985
5684,144.79294,-14.877297,0.5,0,6,1,3,8,-144.79294,15.585739699623986
5685,144.79294,-10.626641,0.5,1,6,1,3,53,-144.79294,9.918198300376014
5686,147.24706,-10.626641,0.5,0,6,1,3,60,-147.24706,11.335083699623985
5687,147.24706,-14.877297,0.5,1,6,1,3,13,-147.24706,14.168854300376015
5688,149.70117,-10.626641,0.5,1,6,1,3,64,-149.70117,9.918198300376014
5689,152.15529,-12.751969,1.0,0,6,1,3,48,-152.15529,14.168854399247973
5690,157.06352,-12.751969,1.0,1,6,1,3,44,-157.06352,11.335083600752029
5691,161.97176,-12.751969,1.0,0,6,1,3,49,-161.97176,14.168854399247973
5692,166.87999,-12.751969,1.0,1,6,1,2,8,-166.87999,11.335083600752029
5693,171.78822,-12.751969,1.0,0,6,1,2,13,-171.78822,14.168854399247973
5694,176.69647,-12.751969,1.0,1,6,1,2,21,-176.69647,11.335083600752029
5695,181.60471,-12.751969,1.0,0,6,1,2,28,-181.60471,14.168854399247973
5696,186.51294,-12.751969,1.0,1,6,1,2,34,-186.51294,11.335083600752029
5697,191.42117,-12.751969,1.0,0,6,1,2,40,-191.42117,14.168854399247973
5698,196.32941,-12.751969,1.0,1,6,1,2,49,-196.32941,11.335083600752029
5699,201.23764,-12.751969,1.0,0,6,1,2,51,-201.23764,14.168854399247973
5700,206.14587,-12.751969,1.0,1,6,0,1,44,-206.14587,11.335083600752029
5701,211.05411,-12.751969,1.0,0,6,0,1,51,-211.05411,14.168854399247973
5702,215.96234,-12.751969,1.0,1,6,1,1,16,-215.96234,11.335083600752029
5703,220.87057,-12.751969,1.0,0,6,1,0,14,-220.87057,14.168854399247973
5704,225.77882,-12.751969,1.0,1,6,1,0,20,-225.77882,11.335083600752029
5705,230.68706,-12.751969,1.0,0,6,1,0,25,-230.68706,14.168854399247973
5706,235.59529,-12.751969,1.0,1,6,1,0,29,-235.59529,11.335083600752029
5707,240.50352,-12.751969,1.0,0,6,1,0,31,-240.50352,14.168854399247973
5708,245.41176,-12.751969,1.0,1,6,1,0,35,-245.41176,11.335083600752029
5709,250.31999,-12.751969,1.0,0,6,1,0,37,-250.31999,14.168854399247973
5710,255.22823,-12.751969,1.0,1,6,1,0,38,-255.22823,11.335083600752029
5711,260.13647,-12.751969,1.0,0,6,1,0,51,-260.13647,14.168854399247973
5712,265.04471,-12.751969,1.0,1,6,1,0,60,-265.04471,11.335083600752029
5713,269.95294,-12.751969,1.0,0,6,1,0,61,-269.95294,14.168854399247973
5714,-269.95294,-21.253283,1.0,1,8,2,0,63,269.95294,19.83639760075203
5715,-265.04471,-21.253283,1.0,0,8,2,0,58,265.04471,22.67016839924797
5716,-260.13647,-21.253283,1.0,1,8,2,0,46,260.13647,19.83639760075203
5717,-255.22823,-21.253283,1.0,0,8,2,0,35,255.22823,22.67016839924797
5718,-250.31999,-21.253283,1.0,1,8,2,0,8,250.31999,19.83639760075203
5719,-245.41176,-21.253283,1.0,0,8,2,0,4,245.41176,22.67016839924797
5720,-240.50352,-21.253283,1.0,1,8,2,1,64,240.50352,19.83639760075203
5721,-235.59529,-21.253283,1.0,0,8,2,0,28,235.59529,22.67016839924797
5722,-230.68706,-21.253283,1.0,1,8,2,0,24,230.68706,19.83639760075203
5723,-225.77882,-21.253283,1.0,0,8,2,0,17,225.77882,22.67016839924797
5724,-220.87057,-21.253283,1.0,1,8,2,0,13,220.87057,19.83639760075203
5725,-215.96234,-21.253283,1.0,0,8,3,0,23,215.96234,22.67016839924797
5726,-211.05411,-21.253283,1.0,1,8,2,1,19,211.05411,19.83639760075203
5727,-206.14587,-21.253283,1.0,0,8,2,1,10,206.14587,22.67016839924797
5728,-201.23764,-21.253283,1.0,1,8,3,1,46,201.23764,19.83639760075203
5729,-196.32941,-21.253283,1.0,0,8,2,2,67,196.32941,22.67016839924797
5730,-191.42117,-21.253283,1.0,1,8,2,2,57,191.42117,19.83639760075203
5731,-186.51294,-21.253283,1.0,0,8,2,2,46,186.51294,22.67016839924797
5732,-181.60471,-21.253283,1.0,1,8,2,2,37,181.60471,19.83639760075203
5733,-176.69647,-21.253283,1.0,0,8,2,2,31,176.69647,22.67016839924797
5734,-171.78822,-21.253283,1.0,1,8,2,2,25,171.78822,19.83639760075203
5735,-166.87999,-21.253283,1.0,0,8,2,2,18,166.87999,22.67016839924797
5736,-161.97176,-21.253283,1.0,1,8,2,2,9,161.97176,19.83639760075203
5737,-157.06352,-21.253283,1.0,0,8,2,2,5,157.06352,22.67016839924797
5738,-152.15529,-21.253283,1.0,1,8,2,2,3,152.15529,19.83639760075203
5739,-147.24706,-21.253283,1.0,0,8,2,3,39,147.24706,22.67016839924797
5740,-144.79294,-19.127953,0.5,1,8,2,3,25,144.79294,18.419510300376015
5741,-142.33882,-19.127953,0.5,0,8,2,3,20,142.33882,19.83639569962399
5742,-142.33882,-23.378611,0.5,1,8,2,3,33,142.33882,22.670168300376012
5743,-139.8847,-19.127953,0.5,1,8,2,3,16,139.8847,18.419510300376015
5744,-139.8847,-23.378611,0.5,0,8,2,3,29,139.8847,24.087053699623986
5745,-137.43059,-23.378611,0.5,1,4,1,0,43,137.43059,22.670168300376012
5746,-137.43059,-19.127953,0.5,0,4,1,1,40,137.43059,19.83639569962399
5747,-134.97647,-23.378611,0.5,0,4,1,0,64,134.97647,24.087053699623986
5748,-134.97647,-19.127953,0.5,1,4,1,0,48,134.97647,18.419510300376015
5749,-132.52235,-19.127953,0.5,0,4,1,0,33,132.52235,19.83639569962399
5750,-132.52235,-23.378611,0.5,1,4,1,0,62,132.52235,22.670168300376012
5751,-130.06824,-19.127953,0.5,1,4,1,0,18,130.06824,18.419510300376015
5752,-130.06824,-23.378611,0.5,0,4,1,0,60,130.06824,24.087053699623986
5753,-127.61411,-23.378611,0.5,1,4,1,0,55,127.61411,22.670168300376012
5754,-127.61411,-19.127953,0.5,0,4,1,0,20,127.61411,19.83639569962399
5755,-125.16,-23.378611,0.5,0,4,1,0,49,125.16,24.087053699623986
5756,-125.16,-19.127953,0.5,1,4,1,0,23,125.16,18.419510300376015
5757,-122.70588,-19.127953,0.5,0,4,1,0,53,122.70588,19.83639569962399
5758,-122.70588,-23.378611,0.5,1,4,1,0,21,122.70588,22.670168300376012
5759,-120.25176,-19.127953,0.5,1,4,1,0,15,120.25176,18.419510300376015
5760,-120.25176,-23.378611,0.5,0,4,1,0,19,120.25176,24.087053699623986
5761,-117.79765,-23.378611,0.5,1,4,1,3,66,117.79765,22.670168300376012
5762,-117.79765,-19.127953,0.5,0,4,1,0,24,117.79765,19.83639569962399
5763,-115.34353,-23.378611,0.5,0,4,1,3,58,115.34353,24.087053699623986
5764,-115.34353,-19.127953,0.5,1,4,1,0,30,115.34353,18.419510300376015
5765,-112.88941,-19.127953,0.5,0,4,1,0,34,112.88941,19.83639569962399
5766,-112.88941,-23.378611,0.5,1,4,1,3,49,112.88941,22.670168300376012
5767,-110.43529,-19.127953,0.5,1,4,1,0,38,110.43529,18.419510300376015
5768,-110.43529,-23.378611,0.5,0,4,1,3,42,110.43529,24.087053699623986
5769,-107.98117,-23.378611,0.5,1,4,1,3,36,107.98117,22.670168300376012
5770,-107.98117,-19.127953,0.5,0,4,1,0,44,107.98117,19.83639569962399
5771,-105.52705,-23.378611,0.5,0,4,1,3,28,105.52705,24.087053699623986
5772,-105.52705,-19.127953,0.5,1,4,1,3,24,105.52705,18.419510300376015
5773,-103.07294,-19.127953,0.5,0,4,1,3,17,103.07294,19.83639569962399
5774,-103.07294,-23.378611,0.5,1,4,1,3,21,103.07294,22.670168300376012
5775,-100.61882,-19.127953,0.5,1,4,1,3,8,100.61882,18.419510300376015
5776,-100.61882,-23.378611,0.5,0,4,1,3,15,100.61882,24.087053699623986
5777,-98.164703,-23.378611,0.5,1,4,1,3,4,98.164703,22.670168300376012
5778,-98.164703,-19.127953,0.5,0,4,1,3,0,98.164703,19.83639569962399
5779,-95.710587,-23.378611,0.5,0,4,1,3,2,95.710587,24.087053699623986
5780,-95.710587,-19.127953,0.5,1,4,1,3,6,95.710587,18.419510300376015
5781,-93.25647,-19.127953,0.5,0,4,1,3,44,93.25647,19.83639569962399
5782,-93.25647,-23.378611,0.5,1,4,1,2,63,93.25647,22.670168300376012
5783,-90.802353,-19.127953,0.5,1,4,1,3,40,90.802353,18.419510300376015
5784,-90.802353,-23.378611,0.5,0,4,1,2,57,90.802353,24.087053699623986
5785,-88.348236,-23.378611,0.5,1,4,1,2,48,88.348236,22.670168300376012
5786,-88.348236,-19.127953,0.5,0,4,1,3,34,88.348236,19.83639569962399
5787,-85.894112,-23.378611,0.5,0,4,1,2,29,85.894112,24.087053699623986
5788,-85.894112,-19.127953,0.5,1,4,1,3,32,85.894112,18.419510300376015
5789,-83.439995,-19.127953,0.5,0,4,1,3,10,83.439995,19.83639569962399
5790,-83.439995,-23.378611,0.5,1,4,1,2,23,83.439995,22.670168300376012
5791,-80.985878,-19.127953,0.5,1,4,1,2,52,80.985878,18.419510300376015
5792,-80.985878,-23.378611,0.5,0,4,1,2,20,80.985878,24.087053699623986
5793,-78.531761,-23.378611,0.5,1,4,1,3,63,78.531761,22.670168300376012
5794,-78.531761,-19.127953,0.5,0,4,1,2,41,78.531761,19.83639569962399
5795,-76.077644,-23.378611,0.5,0,4,1,2,7,76.077644,24.087053699623986
5796,-76.077644,-19.127953,0.5,1,4,1,2,37,76.077644,18.419510300376015
5797,-73.623528,-19.127953,0.5,0,4,1,2,35,73.623528,19.83639569962399
5798,-73.623528,-23.378611,0.5,1,4,0,3,27,73.623528,22.670168300376012
